prompt_version,pipeline,model,format,task,correct,total,accuracy_pct,field_accuracy_pct,relaxed_accuracy_pct
prompt2,VLM,gpt-5.2,html,row_retrieval,30,629,4.8,18.2,21.1
prompt2,VLM,gpt-5.2,html,OVERALL,3041,6290,48.3,55.7,56.4
prompt2,VLM,gpt-5.2,markdown,table_partition,54,629,8.6,46.8,49.4
prompt2,VLM,gpt-5.2,markdown,table_first_cell,78,629,12.4,12.4,12.4
prompt2,VLM,gpt-5.2,markdown,table_last_cell,575,629,91.4,84.1,84.1
prompt2,VLM,gpt-5.2,markdown,size_detection,499,629,79.3,89.2,89.5
prompt2,VLM,gpt-5.2,markdown,number_of_rows,575,629,91.4,91.4,91.4
prompt2,VLM,gpt-5.2,markdown,number_of_columns,624,629,99.2,99.2,99.2
prompt2,VLM,gpt-5.2,markdown,cell_lookup,12,629,1.9,3.4,3.5
prompt2,VLM,gpt-5.2,markdown,reverse_lookup,483,629,76.8,75.2,75.2
prompt2,VLM,gpt-5.2,markdown,column_retrieval,508,629,80.8,80.3,80.3
prompt2,VLM,gpt-5.2,markdown,row_retrieval,35,629,5.6,19.8,22.7
prompt2,VLM,gpt-5.2,markdown,OVERALL,3443,6290,54.7,60.2,60.8
prompt2,VLM,gpt-5.2,latex,table_partition,42,629,6.7,45.1,47.5
prompt2,VLM,gpt-5.2,latex,table_first_cell,66,629,10.5,10.5,10.5
prompt2,VLM,gpt-5.2,latex,table_last_cell,558,629,88.7,83.5,83.6
prompt2,VLM,gpt-5.2,latex,size_detection,373,629,59.3,78.6,79.3
prompt2,VLM,gpt-5.2,latex,number_of_rows,546,629,86.8,86.8,86.8
prompt2,VLM,gpt-5.2,latex,number_of_columns,604,629,96.0,96.0,96.0
prompt2,VLM,gpt-5.2,latex,cell_lookup,10,629,1.6,3.3,3.3
prompt2,VLM,gpt-5.2,latex,reverse_lookup,415,629,66.0,64.9,65.2
prompt2,VLM,gpt-5.2,latex,column_retrieval,481,629,76.5,76.3,76.5
prompt2,VLM,gpt-5.2,latex,row_retrieval,29,629,4.6,17.9,21.1
prompt2,VLM,gpt-5.2,latex,OVERALL,3124,6290,49.7,56.3,57.0
prompt2,VLM,llava_1.6-vicuna-13B,html,table_partition,0,629,0.0,0.8,38.2
prompt2,VLM,llava_1.6-vicuna-13B,html,table_first_cell,336,629,53.4,53.4,53.4
prompt2,VLM,llava_1.6-vicuna-13B,html,table_last_cell,221,629,35.1,35.1,35.6
prompt2,VLM,llava_1.6-vicuna-13B,html,size_detection,29,629,4.6,22.6,25.7
prompt2,VLM,llava_1.6-vicuna-13B,html,number_of_rows,122,629,19.4,19.4,19.4
prompt2,VLM,llava_1.6-vicuna-13B,html,number_of_columns,175,629,27.8,27.8,27.8
prompt2,VLM,llava_1.6-vicuna-13B,html,cell_lookup,2,629,0.3,7.6,7.6
prompt2,VLM,llava_1.6-vicuna-13B,html,reverse_lookup,40,629,6.4,6.4,6.7
prompt2,VLM,llava_1.6-vicuna-13B,html,column_retrieval,190,629,30.2,30.2,31.0
prompt2,VLM,llava_1.6-vicuna-13B,html,row_retrieval,0,629,0.0,3.1,23.3
prompt2,VLM,llava_1.6-vicuna-13B,html,OVERALL,1115,6290,17.7,20.6,26.9
prompt2,VLM,llava_1.6-vicuna-13B,markdown,table_partition,1,629,0.2,0.6,46.1
prompt2,VLM,llava_1.6-vicuna-13B,markdown,table_first_cell,363,629,57.7,57.7,57.9
prompt2,VLM,llava_1.6-vicuna-13B,markdown,table_last_cell,230,629,36.6,36.6,36.6
prompt2,VLM,llava_1.6-vicuna-13B,markdown,size_detection,27,629,4.3,20.7,23.4
prompt2,VLM,llava_1.6-vicuna-13B,markdown,number_of_rows,120,629,19.1,19.1,19.4
prompt2,VLM,llava_1.6-vicuna-13B,markdown,number_of_columns,142,629,22.6,22.6,22.6
prompt2,VLM,llava_1.6-vicuna-13B,markdown,cell_lookup,2,629,0.3,8.5,8.8
prompt2,VLM,llava_1.6-vicuna-13B,markdown,reverse_lookup,45,629,7.2,7.2,7.5
prompt2,VLM,llava_1.6-vicuna-13B,markdown,column_retrieval,232,629,36.9,36.9,37.4
prompt2,VLM,llava_1.6-vicuna-13B,markdown,row_retrieval,0,629,0.0,4.2,24.9
prompt2,VLM,llava_1.6-vicuna-13B,markdown,OVERALL,1162,6290,18.5,21.4,28.5
prompt2,VLM,llava_1.6-vicuna-13B,latex,table_partition,0,629,0.0,1.7,42.6
prompt2,VLM,llava_1.6-vicuna-13B,latex,table_first_cell,328,629,52.1,52.1,52.1
prompt2,VLM,llava_1.6-vicuna-13B,latex,table_last_cell,223,629,35.5,35.5,35.8
prompt2,VLM,llava_1.6-vicuna-13B,latex,size_detection,24,629,3.8,20.6,23.8
prompt2,VLM,llava_1.6-vicuna-13B,latex,number_of_rows,126,629,20.0,20.0,20.0
prompt2,VLM,llava_1.6-vicuna-13B,latex,number_of_columns,130,629,20.7,20.7,20.7
prompt2,VLM,llava_1.6-vicuna-13B,latex,cell_lookup,2,629,0.3,6.8,7.7
prompt2,VLM,llava_1.6-vicuna-13B,latex,reverse_lookup,42,629,6.7,6.7,6.8
prompt2,VLM,llava_1.6-vicuna-13B,latex,column_retrieval,215,629,34.2,34.2,34.7
prompt2,VLM,llava_1.6-vicuna-13B,latex,row_retrieval,0,629,0.0,3.8,25.8
prompt2,VLM,llava_1.6-vicuna-13B,latex,OVERALL,1090,6290,17.3,20.2,27.0
prompt2,VLM,llava_1.6-vicuna-7B,html,table_partition,0,629,0.0,5.5,49.4
prompt2,VLM,llava_1.6-vicuna-7B,html,table_first_cell,130,629,20.7,20.7,21.0
prompt2,VLM,llava_1.6-vicuna-7B,html,table_last_cell,123,629,19.6,19.6,19.7
prompt2,VLM,llava_1.6-vicuna-7B,html,size_detection,20,629,3.2,19.6,22.5
prompt2,VLM,llava_1.6-vicuna-7B,html,number_of_rows,119,629,18.9,18.9,18.9
prompt2,VLM,llava_1.6-vicuna-7B,html,number_of_columns,193,629,30.7,30.7,30.7
prompt2,VLM,llava_1.6-vicuna-7B,html,cell_lookup,0,629,0.0,1.3,1.9
prompt2,VLM,llava_1.6-vicuna-7B,html,reverse_lookup,26,629,4.1,4.1,4.1
prompt2,VLM,llava_1.6-vicuna-7B,html,column_retrieval,188,629,29.9,29.9,30.0
prompt2,VLM,llava_1.6-vicuna-7B,html,row_retrieval,0,629,0.0,2.2,34.5
prompt2,VLM,llava_1.6-vicuna-7B,html,OVERALL,799,6290,12.7,15.2,23.3
prompt2,VLM,llava_1.6-vicuna-7B,markdown,table_partition,1,629,0.2,3.9,51.8
prompt2,VLM,llava_1.6-vicuna-7B,markdown,table_first_cell,120,629,19.1,19.1,19.6
prompt2,VLM,llava_1.6-vicuna-7B,markdown,table_last_cell,156,629,24.8,24.8,25.1
prompt2,VLM,llava_1.6-vicuna-7B,markdown,size_detection,12,629,1.9,15.8,17.2
prompt2,VLM,llava_1.6-vicuna-7B,markdown,number_of_rows,110,629,17.5,17.5,17.5
prompt2,VLM,llava_1.6-vicuna-7B,markdown,number_of_columns,150,629,23.8,23.8,23.8
prompt2,VLM,llava_1.6-vicuna-7B,markdown,cell_lookup,1,629,0.2,1.0,1.8
prompt2,VLM,llava_1.6-vicuna-7B,markdown,reverse_lookup,33,629,5.2,5.2,5.2
prompt2,VLM,llava_1.6-vicuna-7B,markdown,column_retrieval,184,629,29.3,29.3,29.9
prompt2,VLM,llava_1.6-vicuna-7B,markdown,row_retrieval,0,629,0.0,1.5,35.6
prompt2,VLM,llava_1.6-vicuna-7B,markdown,OVERALL,767,6290,12.2,14.2,22.8
prompt2,VLM,llava_1.6-vicuna-7B,latex,table_partition,2,629,0.3,7.2,51.5
prompt2,VLM,llava_1.6-vicuna-7B,latex,table_first_cell,123,629,19.6,19.6,19.9
prompt2,VLM,llava_1.6-vicuna-7B,latex,table_last_cell,146,629,23.2,23.2,23.4
prompt2,VLM,llava_1.6-vicuna-7B,latex,size_detection,8,629,1.3,15.2,18.0
prompt2,VLM,llava_1.6-vicuna-7B,latex,number_of_rows,129,629,20.5,20.5,20.5
prompt2,VLM,llava_1.6-vicuna-7B,latex,number_of_columns,146,629,23.2,23.2,23.2
prompt2,VLM,llava_1.6-vicuna-7B,latex,cell_lookup,1,629,0.2,2.1,2.9
prompt2,VLM,llava_1.6-vicuna-7B,latex,reverse_lookup,31,629,4.9,4.9,4.9
prompt2,VLM,llava_1.6-vicuna-7B,latex,column_retrieval,193,629,30.7,30.7,31.3
prompt2,VLM,llava_1.6-vicuna-7B,latex,row_retrieval,0,629,0.0,2.0,38.3
prompt2,VLM,llava_1.6-vicuna-7B,latex,OVERALL,779,6290,12.4,14.9,23.4
prompt2,VLM,ministral_3-14B-Instruct,html,table_partition,287,629,45.6,66.1,77.2
prompt2,VLM,ministral_3-14B-Instruct,html,table_first_cell,231,629,36.7,36.7,77.7
prompt2,VLM,ministral_3-14B-Instruct,html,table_last_cell,402,629,63.9,63.9,75.5
prompt2,VLM,ministral_3-14B-Instruct,html,size_detection,145,629,23.1,51.0,53.3
prompt2,VLM,ministral_3-14B-Instruct,html,number_of_rows,222,629,35.3,35.3,35.3
prompt2,VLM,ministral_3-14B-Instruct,html,number_of_columns,291,629,46.3,46.3,46.3
prompt2,VLM,ministral_3-14B-Instruct,html,cell_lookup,11,629,1.7,14.1,15.5
prompt2,VLM,ministral_3-14B-Instruct,html,reverse_lookup,67,629,10.7,10.7,19.2
prompt2,VLM,ministral_3-14B-Instruct,html,column_retrieval,397,629,63.1,63.1,63.6
prompt2,VLM,ministral_3-14B-Instruct,html,row_retrieval,48,629,7.6,19.7,24.0
prompt2,VLM,ministral_3-14B-Instruct,html,OVERALL,2101,6290,33.4,40.7,48.8
prompt2,VLM,ministral_3-14B-Instruct,markdown,table_partition,237,629,37.7,61.0,71.1
prompt2,VLM,ministral_3-14B-Instruct,markdown,table_first_cell,180,629,28.6,28.6,69.8
prompt2,VLM,ministral_3-14B-Instruct,markdown,table_last_cell,326,629,51.8,51.8,69.3
prompt2,VLM,ministral_3-14B-Instruct,markdown,size_detection,242,629,38.5,61.4,66.1
prompt2,VLM,ministral_3-14B-Instruct,markdown,number_of_rows,221,629,35.1,35.1,35.3
prompt2,VLM,ministral_3-14B-Instruct,markdown,number_of_columns,329,629,52.3,52.3,52.3
prompt2,VLM,ministral_3-14B-Instruct,markdown,cell_lookup,19,629,3.0,18.9,20.5
prompt2,VLM,ministral_3-14B-Instruct,markdown,reverse_lookup,125,629,19.9,19.9,30.0
prompt2,VLM,ministral_3-14B-Instruct,markdown,column_retrieval,524,629,83.3,83.3,83.8
prompt2,VLM,ministral_3-14B-Instruct,markdown,row_retrieval,39,629,6.2,18.1,23.8
prompt2,VLM,ministral_3-14B-Instruct,markdown,OVERALL,2242,6290,35.6,43.1,52.2
prompt2,VLM,ministral_3-14B-Instruct,latex,table_partition,278,629,44.2,64.5,74.1
prompt2,VLM,ministral_3-14B-Instruct,latex,table_first_cell,199,629,31.6,31.6,68.4
prompt2,VLM,ministral_3-14B-Instruct,latex,table_last_cell,347,629,55.2,55.2,70.0
prompt2,VLM,ministral_3-14B-Instruct,latex,size_detection,240,629,38.2,63.5,64.6
prompt2,VLM,ministral_3-14B-Instruct,latex,number_of_rows,225,629,35.8,35.8,35.9
prompt2,VLM,ministral_3-14B-Instruct,latex,number_of_columns,224,629,35.6,35.6,35.6
prompt2,VLM,ministral_3-14B-Instruct,latex,cell_lookup,14,629,2.2,18.0,18.8
prompt2,VLM,ministral_3-14B-Instruct,latex,reverse_lookup,104,629,16.5,16.5,26.2
prompt2,VLM,ministral_3-14B-Instruct,latex,column_retrieval,498,629,79.2,79.2,80.0
prompt2,VLM,ministral_3-14B-Instruct,latex,row_retrieval,49,629,7.8,19.3,24.8
prompt2,VLM,ministral_3-14B-Instruct,latex,OVERALL,2178,6290,34.6,41.9,49.8
prompt2,VLM,table-llava-v1.5-7b-hf,html,table_partition,0,629,0.0,0.2,6.3
prompt2,VLM,table-llava-v1.5-7b-hf,html,table_first_cell,41,629,6.5,6.5,8.9
prompt2,VLM,table-llava-v1.5-7b-hf,html,table_last_cell,21,629,3.3,3.3,5.7
prompt2,VLM,table-llava-v1.5-7b-hf,html,size_detection,0,629,0.0,1.6,13.8
prompt2,VLM,table-llava-v1.5-7b-hf,html,number_of_rows,0,629,0.0,0.0,3.3
prompt2,VLM,table-llava-v1.5-7b-hf,html,number_of_columns,2,629,0.3,0.3,2.2
prompt2,VLM,table-llava-v1.5-7b-hf,html,cell_lookup,0,629,0.0,0.6,11.0
prompt2,VLM,table-llava-v1.5-7b-hf,html,reverse_lookup,17,629,2.7,2.7,3.0
prompt2,VLM,table-llava-v1.5-7b-hf,html,column_retrieval,123,629,19.6,19.6,21.0
prompt2,VLM,table-llava-v1.5-7b-hf,html,row_retrieval,0,629,0.0,1.6,29.2
prompt2,VLM,table-llava-v1.5-7b-hf,html,OVERALL,204,6290,3.2,3.6,10.4
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,table_partition,0,629,0.0,0.3,7.5
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,table_first_cell,72,629,11.4,11.4,12.4
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,table_last_cell,64,629,10.2,10.2,10.7
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,size_detection,0,629,0.0,2.0,21.7
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,number_of_rows,82,629,13.0,13.0,13.2
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,number_of_columns,91,629,14.5,14.5,14.6
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,cell_lookup,0,629,0.0,1.0,8.1
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,reverse_lookup,21,629,3.3,3.3,3.5
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,column_retrieval,129,629,20.5,20.5,21.0
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,row_retrieval,0,629,0.0,2.5,35.8
prompt2,VLM,table-llava-v1.5-7b-hf,markdown,OVERALL,459,6290,7.3,7.9,14.8
prompt2,VLM,table-llava-v1.5-7b-hf,latex,table_partition,0,629,0.0,0.0,2.9
prompt2,VLM,table-llava-v1.5-7b-hf,latex,table_first_cell,22,629,3.5,3.5,4.0
prompt2,VLM,table-llava-v1.5-7b-hf,latex,table_last_cell,20,629,3.2,3.2,4.1
prompt2,VLM,table-llava-v1.5-7b-hf,latex,size_detection,0,629,0.0,1.7,15.5
prompt2,VLM,table-llava-v1.5-7b-hf,latex,number_of_rows,13,629,2.1,2.1,16.9
prompt2,VLM,table-llava-v1.5-7b-hf,latex,number_of_columns,18,629,2.9,2.9,4.6
prompt2,VLM,table-llava-v1.5-7b-hf,latex,cell_lookup,0,629,0.0,0.5,10.5
prompt2,VLM,table-llava-v1.5-7b-hf,latex,reverse_lookup,18,629,2.9,2.9,2.9
prompt2,VLM,table-llava-v1.5-7b-hf,latex,column_retrieval,113,629,18.0,18.0,19.4
prompt2,VLM,table-llava-v1.5-7b-hf,latex,row_retrieval,0,629,0.0,1.2,24.0
prompt2,VLM,table-llava-v1.5-7b-hf,latex,OVERALL,204,6290,3.2,3.6,10.5
prompt2,VLM-TEXT,InternVL3.5-14B,html,table_partition,59,629,9.4,27.8,29.6
prompt2,VLM-TEXT,InternVL3.5-14B,html,table_first_cell,124,629,19.7,19.7,21.1
prompt2,VLM-TEXT,InternVL3.5-14B,html,table_last_cell,501,629,79.7,78.7,83.9
prompt2,VLM-TEXT,InternVL3.5-14B,html,size_detection,53,629,8.4,52.8,53.8
prompt2,VLM-TEXT,InternVL3.5-14B,html,number_of_rows,317,629,50.4,50.4,50.4
prompt2,VLM-TEXT,InternVL3.5-14B,html,number_of_columns,619,629,98.4,98.4,98.4
prompt2,VLM-TEXT,InternVL3.5-14B,html,cell_lookup,32,629,5.1,14.3,14.5
prompt2,VLM-TEXT,InternVL3.5-14B,html,reverse_lookup,96,629,15.3,15.3,15.4
prompt2,VLM-TEXT,InternVL3.5-14B,html,column_retrieval,600,629,95.4,95.2,95.2
prompt2,VLM-TEXT,InternVL3.5-14B,html,row_retrieval,27,629,4.3,17.0,20.3
prompt2,VLM-TEXT,InternVL3.5-14B,html,OVERALL,2428,6290,38.6,47.0,48.3
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,table_partition,15,629,2.4,33.2,39.7
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,table_first_cell,392,629,62.3,62.3,62.8
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,table_last_cell,459,629,73.0,74.1,77.1
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,size_detection,89,629,14.1,59.9,61.3
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,number_of_rows,413,629,65.7,65.7,65.8
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,number_of_columns,539,629,85.7,85.7,85.7
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,cell_lookup,21,629,3.3,14.4,14.5
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,reverse_lookup,109,629,17.3,17.3,17.5
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,column_retrieval,513,629,81.6,81.4,81.6
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,row_retrieval,0,629,0.0,15.6,19.8
prompt2,VLM-TEXT,InternVL3.5-14B,markdown,OVERALL,2550,6290,40.5,51.0,52.6
prompt2,VLM-TEXT,InternVL3.5-14B,latex,table_partition,29,629,4.6,12.2,14.1
prompt2,VLM-TEXT,InternVL3.5-14B,latex,table_first_cell,72,629,11.4,11.4,13.7
prompt2,VLM-TEXT,InternVL3.5-14B,latex,table_last_cell,445,629,70.7,70.0,72.8
prompt2,VLM-TEXT,InternVL3.5-14B,latex,size_detection,69,629,11.0,56.2,57.1
prompt2,VLM-TEXT,InternVL3.5-14B,latex,number_of_rows,278,629,44.2,44.2,44.5
prompt2,VLM-TEXT,InternVL3.5-14B,latex,number_of_columns,625,629,99.4,99.4,99.4
prompt2,VLM-TEXT,InternVL3.5-14B,latex,cell_lookup,2,629,0.3,7.0,7.1
prompt2,VLM-TEXT,InternVL3.5-14B,latex,reverse_lookup,82,629,13.0,13.0,13.4
prompt2,VLM-TEXT,InternVL3.5-14B,latex,column_retrieval,522,629,83.0,82.8,82.8
prompt2,VLM-TEXT,InternVL3.5-14B,latex,row_retrieval,29,629,4.6,14.3,21.0
prompt2,VLM-TEXT,InternVL3.5-14B,latex,OVERALL,2153,6290,34.2,41.1,42.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,table_partition,0,629,0.0,69.6,72.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,table_first_cell,400,629,63.6,63.6,63.8
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,table_last_cell,449,629,71.4,71.4,79.5
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,size_detection,0,629,0.0,77.8,77.8
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,number_of_rows,70,629,11.1,11.1,75.0
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,number_of_columns,627,629,99.7,99.7,99.7
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,cell_lookup,2,629,0.3,38.3,38.3
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,reverse_lookup,65,629,10.3,10.3,11.1
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,column_retrieval,531,629,84.4,84.4,87.4
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,row_retrieval,0,629,0.0,16.1,20.8
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,html,OVERALL,2144,6290,34.1,54.2,62.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_partition,0,629,0.0,44.9,64.1
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_first_cell,282,629,44.8,44.8,52.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,table_last_cell,454,629,72.2,72.0,77.4
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,size_detection,0,629,0.0,80.9,81.2
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,number_of_rows,97,629,15.4,15.9,77.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,number_of_columns,614,629,97.6,97.6,98.4
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,cell_lookup,0,629,0.0,14.0,14.0
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,reverse_lookup,95,629,15.1,15.1,15.1
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,column_retrieval,502,629,79.8,80.0,80.1
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,row_retrieval,0,629,0.0,16.4,24.7
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,markdown,OVERALL,2044,6290,32.5,48.2,58.5
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_partition,0,629,0.0,40.5,53.2
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_first_cell,69,629,11.0,11.0,11.0
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,table_last_cell,473,629,75.2,74.6,77.6
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,size_detection,0,629,0.0,61.5,62.4
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,number_of_rows,64,629,10.2,10.2,25.3
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,number_of_columns,625,629,99.4,99.4,99.8
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,cell_lookup,0,629,0.0,8.0,8.0
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,reverse_lookup,76,629,12.1,12.1,12.4
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,column_retrieval,490,629,77.9,77.9,77.9
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,row_retrieval,0,629,0.0,17.0,21.5
prompt2,VLM-TEXT,InternVL3.5-30B-A3B,latex,OVERALL,1797,6290,28.6,41.2,44.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_partition,276,629,43.9,68.2,70.3
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_first_cell,526,629,83.6,83.6,83.6
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,table_last_cell,487,629,77.4,77.3,79.3
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,size_detection,423,629,67.2,83.4,83.5
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,number_of_rows,457,629,72.7,72.7,72.7
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,number_of_columns,607,629,96.5,96.5,96.5
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,cell_lookup,28,629,4.5,61.8,61.8
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,reverse_lookup,305,629,48.5,48.5,48.5
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,column_retrieval,588,629,93.5,93.5,93.6
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,row_retrieval,36,629,5.7,19.1,21.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,html,OVERALL,3733,6290,59.3,70.5,71.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_partition,151,629,24.0,52.6,55.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_first_cell,465,629,73.9,73.9,73.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,table_last_cell,406,629,64.5,64.5,69.0
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,size_detection,383,629,60.9,77.7,78.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_rows,533,629,84.7,84.7,84.7
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,number_of_columns,446,629,70.9,70.9,70.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,cell_lookup,6,629,1.0,23.8,23.8
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,reverse_lookup,195,629,31.0,31.2,31.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,column_retrieval,460,629,73.1,73.3,73.4
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,row_retrieval,9,629,1.4,15.1,19.1
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,markdown,OVERALL,3054,6290,48.6,56.8,57.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_partition,49,629,7.8,31.2,33.9
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_first_cell,63,629,10.0,10.0,10.0
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,table_last_cell,440,629,70.0,69.8,76.5
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,size_detection,298,629,47.4,73.7,74.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,number_of_rows,404,629,64.2,64.2,64.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,number_of_columns,615,629,97.8,97.8,97.8
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,cell_lookup,1,629,0.2,24.3,24.3
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,reverse_lookup,155,629,24.6,24.6,25.0
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,column_retrieval,519,629,82.5,82.5,82.7
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,row_retrieval,28,629,4.5,16.2,20.2
prompt2,VLM-TEXT,Qwen3-VL-30B-A3B-Instruct,latex,OVERALL,2572,6290,40.9,49.4,50.9
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_partition,203,629,32.3,67.9,69.2
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_first_cell,602,629,95.7,95.7,95.7
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,table_last_cell,488,629,77.6,77.6,78.1
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,size_detection,173,629,27.5,63.2,63.7
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,number_of_rows,434,629,69.0,69.0,69.0
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,number_of_columns,618,629,98.3,98.3,98.3
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,cell_lookup,7,629,1.1,15.7,15.7
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,reverse_lookup,298,629,47.4,47.4,47.7
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,column_retrieval,518,629,82.4,82.4,82.4
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,row_retrieval,55,629,8.7,22.2,25.3
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,html,OVERALL,3396,6290,54.0,63.9,64.5
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_partition,123,629,19.6,54.2,55.9
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_first_cell,531,629,84.4,84.4,84.4
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,table_last_cell,407,629,64.7,64.5,64.9
prompt2,VLM-TEXT,Qwen3-VL-8B-Instruct,markdown,size_detection,194,629,30.8,59.8,60.6
